text,sarcasm_label
goodie bags for 2nd grade are done! #whatsnext?,0
tribute to a brave elephant simply defending his family.,0
i love hearing people's explanations about the dating world in america in the library while i am studying,1
incredible insight on the @user #bornrisky campaign: #amputee #movement #equality #art #prosthetics,0
@user can't wait to see ya both,1
"hi orgabeh, so we meet again. i think you're my soulmate. 😍 zzzzzzz 😫 #patience",1
ahh gotta love those december electric bills.,1
"@user marvellous!sounds nothing like any jingle bells song i've ever heard!i can see you in mismatched socks,tights & cricket gear :-)",0
@user and he can't find himself a pair that would fit 🙈🙊🙊😂,1
i always can't wait to see how works. #ifyouknowwhatimean,1
about to fuck up this media exam #actuallyihopeso,1
#034i #[NUM] #glitter #inside #just #lamp #of|please rt:,0
youre such a great person.,1
@user someone's on the defensive...if the shoe fits 🐸☕️,0
@user tried to spell beeyotch and iphone made me spell beyoncé. that's fire.,0
oh sprints i love you,1
sessions!! #why #scary #canary #sydney #australia by lavin56,0
@user awesome! and well deserved.,0
@user but she was white!.iow guilty of racism by fact of skin color.#ferguson taught me that.,1
yet you cant provide any source that shows it @user,0
"@user i guess the picture will answer it. |still , answer [NUM] - above and beyond.|#quiksilvergoessupersonic",0
@user just trying to confuse you all 😘,0
"""@barakravid: breaking: pm netanyahu slams eu countries: ""the europeans are hypocrites that learned nothing from the holocaust""""",1
i have so much to do before tomorrow so i think maybe i'll take a nap?,0
i really need to shoot something soon.,0
"#analqueenalysa #four four girls, a lot of drinks and a few strap-on&#[NUM]; that&#[NUM];s&#[NUM];",0
@user gerrymandering neither party will give up. it is not hard to be an informed voter.#ferguson,0
mary is not having that shit whatsoever. #done #shesdone 💁,0
i just earned the 'photogenic brew (level [NUM])' badge on @user,0
bad idea when you climb on the mountain,0
@user thanks for plan c two weeks in a row! getting rid of exotic engrams is also an amazing move!,1
"@user if #bjp joins with pdp, then cm will be of pdp. only way to have a #hindu #cm is to take support of abdullah family",1
i love it when adults act like children. || #eyeroll,1
good luck today dj durkin. it is not great to be a florida gator. | |#fuckuf,1
physical therapy at [NUM] am is just what i want to be doing with my friday #iwanttosleep,1
"in case you haven't heard, this is happening - #wingedwarriors -",0
@user miss u lots and lots like jelly tots,0
"secret santa for one of my er...""hotter"" work colleagues..",1
@user yup.. few weeks in nz mucking about then some time in fiji dodging sharks.,0
[NUM]:[NUM] - say something stupid. ||oh... you beat me to it.,0
acronyms because we're cool as fuck. judge me.,0
"come on, it's lovely weather for a sleigh ride together with ewe.",0
@user nice smile,1
"the of #american #protesters calling for an end to #racialprofiling while holding signs referencing "" #blackpeople "" | #icantbreathe",1
"#gapeland #super-sweet super-sweet lilli is simply adorable with her all-leg,&#[NUM];",0
@user love her. please publicise her more.,1
a very powerful statement by rob hustle on a growing crisis. #icantbreathe,0
"lovely first day of [NUM]; friends, family swim, sort & cleanse, curry, less time on social media, more time on others #startasyoumeantogoon",0
drinking a mercury: the winged messenger (planet series) by @user - #photo,0
do you use instagram? well get [NUM] free followers at -- no.,0
"@user sure! ""wow, nintendo has achieved what sony already did years ago""",1
"#if we're #careful, #literacy #will #become #a #historical #blip: it's a summer...",0
@user that bump off the apron looked like it hurt.. was that padding u landed on? #sarcasm,1
i just swallowed my giant lozenge. now my throat actually hurts. i'm glad i have twitter to share my despair. #sick,0
"@user happy birthday young one, have a gooden lad!x",0
"fnc is likely either repeating the same stuff over & over, @user",0
tiger woods is now hero group's global brand ambassador #brand #buzzfeed |read story:|[URL],0
@user fact we have a liberal school system. yes i'm conservative.no that does not make me racist.(before you accuse me of that),0
a smile is a smile is a smile is a smile is a smile is a million people staring at your pissed pants manic laughter smile,0
you know you love an author when you figure out how a book ends long before it does but can't wait to see how the author actually ends it,0
"@user joel olstein, a man who hardly ever mentions jesus in his sermons, is going to talk about the meaning of christmas?",1
feeling well,0
went neck deep in a swamp today so that was fun #chilly,1
h3n2 = hospital hard on #badincentives #flu #healthcare #finance #sps,0
"obama whisked away to hospital, diagnosed with acid reflux -wow, that's some real news.",1
"@user "" it's the freshman semester of my first year..."" #ohanya #finalsamiright",0
those bad anonymous and occupy people did it all because they support white supremacy,1
@user you wearing the pin i sent for the rest of the video yesterday made my day. #daymade #addicted,0
": when some masseuses offer ""soothing"" massages the way reviewers offer stinging criticisms. #masseuse=#reviewer #massage=#criticism",1
let's get another big win vols bball and keep it going..#volnation #beatncstate,0
what an awesome performance by the choral students @user tonight! they're developing young stars of the future right here in #yeg!,0
"to all those who held back in #[NUM] start again in #[NUM] as.. ""@sanfranciscovc: it's never too late to start!",0
munro's facial expression is my facial expression right now😂😂 #but #i'm #giving #up #on...,0
christmas is less than a week away wtaf,0
i'm really excited for next semester,0
everyones full of ruddy xmas cheer here,1
"this is what looks like, right?",0
finals week plus hearing that my grandma is in the icu = amazing #letmegohome,1
oh boy... @user in the house. warm up the dj booth @user,0
"pain is inevitable, suffering is optional|#anonymous",0
"@user caffeine free coffee? yeah, i'll have that next time i have a slice of sugar-free cheesecake... :p",1
"gotta go out with him and the third,forth,fifth...wheels.| #winterthought",0
they done worked me so hard,0
.@nsroadspolicing oh look an audi driver breaking the law...how strange,1
morelikes_app #necklace #sweet #you #running #inlove #iphoneonly #igers #russia #sm...,0
"your delusion that people are being killed ""cuz obama black"" is the myth @user",0
@user aren't humans the ones who are playing the sport?,1
"the answers often lay right infront of you, the problem is you seek in the distance, when in reality the answers are simple.",0
the #blackbrunchnyc hashtag got the racists goin up on a sunday...😒,0
i have to say that misty with johnny mathis is one of my favourites,0
@user robert is handsome| ugly|#rdj i love you|#你就算5隔格我都知你讲me ga|#btw tomtom i love u too,0
@user you are freer in bethlehem than you would be anywhere in rest of the arab world! much,1
@user yes. i want to honor someone who died so i'll go steal a tv and xbox and whatever else i feel entitled to,1
i've definitely caught my sisters flu. feeling a chesty cough brewing and it's the best start to the week. tgim,1
@user can u help?||more conservatives needed on #tsu + get paid [NUM] posting stuff like this!||you $ can go to,0
bored? check out> @user newest article - each word is linked to a ridiculous website! try it out!,0
who's eating everything on the table for noche buena? 🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋,0
@user is nxt gone from sky?,0
just delivered @user #cronuts to @user hmmm its for a customer i hope!!!,1
@user effigies of jesus or allah..... when she herself hadnt kept any of d hindu gods #irony,1
that was a great [NUM] hours of sleep,1
#bbc #news -- #thailand #crown #prince's #wife #resigns #from #royalty.,0
whoever runs yeovil town fc twitter account should be fired. their starting line up looks like a mxit fantasy league team,0
"now that i can seem to afford good things, material things in life...its the simple things that i need and really want... of my life",1
@user huge congrats on signing! couldn't be happier for you & the fam. ||how's the view from everest? |#originalpatneshekfanclubmember,0
way to prove that women are more than just breasts & an ass... 😒,1
the winner goes to this stocking! they bribed me. ;),0
seriously has the #bbl04 got the tallest on ground interviewers of all time #talltowers #sevenfoot,0
thechicago firehouse restaurant goes up in flames. #chicago #fire #cfd #workingpress #cbs #wbbm...,1
@user actually cropped out her daughter in this pic for a selfie 🙈 #topmum,1
"gotta study and i'm like, who cares?! #perksofbeingasenior 👎",1
"there is no such thing as ""racists"" because there's only one race, human @user",0
"quel domage rt @user no canada: bills in to series, which was a colossal flop, has been cancelled #cfl #nfl",1
@user it's no longer political.@barackobama is setting the stage for all out race war.that is his only way he can succeed.,0
@user worst mobiles in india. every [NUM] looks the same. every model hangs from 4th day onwards. #samsung #recommended,0
@user pick it up one more time for the homie in the back that's stickin right with us thanks for answering my dm #realmvp,1
my #christmas ritual...part one. #howthegrinchstolechristmas,0
there's no better way to start the week than to get your wisdom teeth taken out at [NUM] am!!! #not ☺😊😳,1
@user who doesn't??,1
"committed to you, your privacy and an open web|please turn on javascript to display this page correctly. ||firefox homepage",1
if only i could be a cooler kid xp lol i'm such a nerd #can #i #know #when #im #not #gonna #get #rejected,0
@user you're arguments are obviously very impacted by the fact this family were tsi in appearance.,0
"@user come on lads, you're fucking better than this shite you keep showing",0
the last twolves game i was jacked for was right after the lockout in [NUM] vs. okc (rubio's 1st game)... i wonder if i when i will again?,0
[NUM]:30am is a great time to learn the male reproductive system. with the biggest and brightest power point slides ever. #biology,1
.@7eleven big gulps for health care,1
everybody is out there traveling the world and i'm sitting here studying maps for my last exam #jealousy #almostdone,1
@user here's a list. lots of great choices to help #coyotes win a cup next year.,1
"japan's #abe #gets #the #mandate #he #wanted #â€"" #but the #recovery he wanted: japan's prime minister shinzo...",0
"if it's not? then it is! hand crafted artistically fashionable, connect @user for #fashionblog #thoughts",0
can i just own an isle far away from here where my house is stunningly beautiful with only some closed ppl who appreciates me as a human,0
"@user personal protection, 2nd amendment. nothing to see here. #smfh",1
@user i think you should go get checked out,0
at the toys for lil troops event for @user donating toys to children of deployed and low income troops.,0
friday hilarity: the cso of #sony just picked up a @user award for #security #sonyhack,1
i love when i'm taken as a joke...makes me feel so good about myself!,1
welcome to twitter @user myself n @user r at ur service as ur twitter coaches,1
@user that's [NUM] steps. but i can dig it.,0
"what a lovely morning, #delhi government bans #uber - looks like rape will stop in delhi now #aretheyserious",1
#law&ordersvu where rappers go to act,0
can't wait to work with the dream team again today!! #delilyfe 🙈,1
"@user it was an in progress list of ""mn of the year""",0
#teenanalcasting #highway highway [NUM] &#[NUM]; disturbed (dedicated to a girl raped on [NUM]/[NUM]/[NUM]),0
@user |*everything is crossed*|#christmasgift |#bassface,0
@user no clue what you were talking about? well that's a first!,1
its gonna be a loooong day.. but yolo lets have fun 😆,1
i love how i'm completely wide awake,1
great start to the morning #flattire,1
sorry this doesn't make any sense why make it even more tough? that's going to produce more players..,1
"i have a small jacket on , with a big coat for later , i'm back at the train stn going back into town , work xmas do #joy",1
"sony got hacked again? oh man, big surprise... :",1
felicitats #penedesfera #notcies,0
"wow thanks for the good vibes right before my exam, parents.",1
"thank you, strange vet husband at the bar, for reminding me that i will be in debt until i die. #studentloans",1
[NUM] voice mails at work is always lovely #not,1
gripping new ebook not for the fainthearted or politically correct. please visit site,0
mom: how about we bring your physical trainer dunckin' donuts. |yes.. bringing donuts to a fitness fanatic would make perfect sense,1
@user please make me smile this xmas.. first xmas without my mum here. your my fav everrr. pleaseeee🎄🎁🎁,0
meanwhile in zimbabwe the south african imposed government promises to stamp out corruption.,1
on #humanrightsday #manchester takes first steps towards independence .@the45storm .@antifrackingsco #notonwwell,0
"thanks mum for farting ... not once, but twice during dinner with the bf. #niceone",1
@user but hey we could just kill their kids in a drone strike cause that strategy seems to b working so well and #not,1
running on less than [NUM] hours of sleep... #longnight #longday #sleepy,0
"lifes like a bird, its pretty cute until it craps on your head. #gharwapsi #72hoursofcrazy #poweroffive #lol #anticonversionlaw",1
"being publicly called a ""heartless arsehole"" for going about my day as usual.",1
@user didn't carolina beat tampa bay? the picks sheet has tb winning.,0
"on page [NUM] of [NUM] of harry potter and the chamber of secrets, by j.k. rowling",0
christmas alone😊 how nice #not,1
day [NUM] : sun|but it's not sunny today ☁|#decemberphotochallenge #france #sun #or #today #day3...,0
someone had a great sense of humor #theygavemetcucolorsforchristmas,1
"hit [NUM] follower on instagram, ive officially made it in life",1
"i'm officially making today ""single men get a smoothie"" day because that's who my customers have been all day.",0
oh oh mum is #not #going to be #pleased #littletike,0
@user i'm from the uk and i honestly think your a goddess! i love how you speak your mind but have a gentle side. #love #pattiknows,0
like tyndall's system i just think robert hubbs should play more he gives us another scorer and a consistent 3pt shooter that our o needs,0
nicholas sparks has been manipulating women to believe that guys (in reality) are as sensitive as the male characters in his books.,1
"when singing along to songs in korean and there is a part in english, i sing it with a korean accent. why.",0
rain and sleet hun? yeah i totally want to get dress and go to work. sounds like fun #iwannagobacktobed,1
330am benedryl runs for an allergic reaction to a drug which literally saves millions of lives every year. #yippee #happiness,1
@user gotta love those racially based awards! #not,1
@user mk1 shadow shift was so much fun. @user,1
@user the upper deck definitely seemed like philly south.,0
i just love being ignored😊|#not😒,1
@user it's finally open xd i used a youtube video to help me :) thanks very much ;),0
"where is the promise of ""peace on earth"" in this? ""lord, thy kingdom come, thy will be done."" #advent #terror #irony",1
"oh great, @user has pop up ads now. just what i want when trying to quickly access account info.",1
the people supporting police violence seem to be the same assholes that scream about government over-reach. #cognitivedissonance,1
with no forwards. #confused sure,0
welll helllo fever. id say [NUM] is feelin real good today #not,1
@user and how many animals does peta kill every year.|#hypocrisy #idiots|might want to point cid inward!,1
so restaurants that thrive on the social nature of eating believe that mothers should only breastfeed in private? #irony,1
how in the world will i start my day once kaitlyn gets tired of #frozen? #idontwanttobuildasnowman #mommyproblems #mommylife,1
@user and what about the blacks you guys they don't know what to do with money,1
wow tim hortons cobourg is really on their a game today,1
speed cameras in whipton by village shops. & yes it takes [NUM] police officers!! 🚔 #waste #of #money #does #not #take #five #individuals 😂🚨🚓,0
"@user oh joy, now i get to have even more of them in my living room! #putyourtoysaway #badboyfriend",1
@user i don't think i've ever even made weed brownies in my life...idk where you get this bizarre idea from lol,0
[NUM] days off the next two weeks. [NUM] in the new yr. love working over xmas. #needthemoney,1
my dogs like to be nice and toasty while relaxing at home #adorable #puppy #socute #icant,0
"today stats: one follower, no unfollowers and followed [NUM] people via",0
"hiring managers are willing to wait for 30days for a guy who can join immediately, but cannot take a guy with 30days notice period.",1
@user didn't you know that they removed the m16a3 because it was overpowered? :o,0
still in da process #drawing #sketch #fishkoi #tattoo #not #yet #finish,0
ebola|but greed aka badmind kills easily and quickquick,0
@user are actually going to contact me rather than just apologising via twitter?,0
"you are violent, it shows in your tweets @user",0
@user |ha ha! christmas cat looks well impressed,1
@user the pace of kcroyals activity at the winter meetings is giving me vertigo!,1
@user it's like you're in the maldives #seaandwhitesands,0
"damit, this fatima bhutto has an instagram account but not pics of her. some random shit...and then ppl i follow keep posting pics.",1
this clinical psychology exam is gunna be the main cause of whatever mental disorder i develop,1
@user i can't wait :) enjoy your christmas!,0
@user i just did it. what's the prize?,0
the only company i thought would be best for the thesis is unfortunately taken already... a year ago..,0
@user isnt it obvious #sadhvi case and #rape cases are [NUM] different things. you cannot co-relate both thngs to [NUM] sentence,1
i think #stars are just the most gorgeous things in this world ✨,0
"..@youtube : keeping the big channels big, and the little channels irrelevant since [NUM] . #goodjob",1
white people are irrelevant at this point. the black community needs to rise above y'all are in control!!!!!! #truth,1
haha love when i accidentally spray perfume in my eye 🙆,1
grace: this is my barf bag.|me: why do you have a barf bag? |grace: because sometimes when i see people i feel like vomiting.,0
"mmmm rt @user !!!! @user faved. @user if southampton wins, i'll post a nude..""",0
"look for the girl with the broken smile, ask her if she wants to stay while, and she will be loved. 💕🎵",0
i may or may not have put @user at the top of @user tree soon as he likes christmas time... #sarcasm,1
#notcies #eu green determined to block hinkley point - green determined to block hinkley point copyright ep [NUM]....,0
and people start to drink ... means fun,1
so ugly *size small* christmas sweater cardi basic editions holiday vintage,0
"@user i don't blame you bro, if i was married to @user i too would support milan 😊",0
short hair #really,0
"bm ""gives me"" from [NUM] pm to [NUM] pm with my son today, that's fair huh? #not!",1
"@user be more narrow with that knife, you might just find the target to answer that. -sarcastic.",0
@user lool from the guy with multiple twitter handles,1
"@user you were my cup of tea, but you were a total ass so i switched to coffee.✌️ 😂🙌",0
time to look at my golden girls all nite😁#love this show,0
literally cried when i woke up because i know what this day has in store for me #thestartoftechweek ready #justshootmeknow,0
oh i just love when i wake up with a migraine 😒 #not #needmeds,1
smh never knew something could be [NUM]% halal....been muslim my whole life but somehow i've learned something new i guess,1
hungry and hungover #a #good #day,0
@user fine atm is they glazed apple shower gel and perfume it smells amazing!,0
just received an email that i am the heir to the nigerian petroleum corporation. i should immediately send them all my bank info.,1
girl#beautiful#short#nose#tall#but#toshort#selfieeee <[NUM]:*,0
taking a hour to shit is always a good thing. #not,1
i've changed gazilion times the #java configuration not to check for updates. it's nice that every five minutes asks me for an update!,1
sub is making class go by so slow that i feel like i am losing brain cells. #irony #substitute #moveitalong,1
@user at least there's a good football game on with zero chance of either of our teams losing lol,0
"apparently my youth group thinks ""are you kidding me?"" is my default expression--or ""nomal face."" #areyoukiddingme",0
@user - russell brand discussed today how much his london mansion is worth..and marx was married to a baroness #scum #weak,1
yay i just love this time of the month...! #sarcasm,1
still time to enter our @user planner giveaway courtesy of @user & @user #bbloggers #lbloggers,0
"@user of course, not!",0
image via we heart it #feelings #not #people #telling,0
@user was just about to say that 😂,0
what an eventful weekend,1
@user public hammering the steelers all week. juicy.,0
my secret name is lizard squad. i like to ruin people's fun time. follow and rt to a billion and you'll have fun. #psn #giveitup,1
one things for sure ima make y'all folks remember me.,0
can't believe it's been nearly 11months since my mum passed away 😬 miss her so much more and more everyday 💜💕,0
can't even explain how excited i am for tomorrow. 💯🏀,0
the american justice system 👍🙌👏,1
"they don't sing live, but they sure are hella good looking #smh",0
"@user great,& not sure if i've seen that actual pic! #not just for girls : d",0
@user but what about white on white crime? it's like a ribbon in the sky...non-existent.,1
watch the wog head i will have after christmas then #last #hair #cut #for #christmas,0
"most hindus depend on the 'western' researchers,who explain to them what's written in hindu scriptures!;-) @user #facepalm",1
do you want to be right? |or do you want to be happy?,0
@user same here. tryin to link d convos bt another tweet cums up. #sarcasm is the only wrd repeated.😂😂😂😂😂,1
who tf wants a christmas elf tattooed on them? that's the dumbest shit i've ever heard of. #sorryimstoned #inkmasterfinale #inkmasterrivals,0
@user can you please book one of these appointments for me and tell me what happens?,1
girl put your records on. tell me your favorite song. #inasong #myfav,1
@user garner protesters chant 'f*ck fox news' despite fox agreeing with them #ericgarner #irony,1
@user only children at home status. woohoo isn't it fun...😒😔,1
@user skiing in regents park much #not,1
@user i guess not. stop insulting me.,0
"wassup buddy....hows everything. ..will look for you ""@edumkarethadj: @user boss kupotea nayo..acha hizo #notcool bro """,0
"#ecb #pondering #how #best #to #act, #whether ...: ecb pondering how best to act, not whether ... reuters – [NUM]...",0
@user hahahahahahahhahaha! i was some one and it happened to be ya! !,1
"yep, it's exactly what you're thinking... someone called an ambulance for the former audi r8...||#audi #r8 #carporn",0
@user sounds like #cubs won't have room for lester battery mate david ross.,0
@user we can vote republican! their civil rights record and their ability to empathize is amazing. .,1
@user for the brothers ah-ite.,0
@user lol 😁.. will let my kids know when they get up in the morning.. thanks for the tip,0
i just loooove arguing with the insurance company.,1
@user vote-who is the most underrated actor? jimmy#oters got ter fame im,0
@user thanks for the spoiler!!!! #not,1
"nope, you do not fit that definition @user",0
lagopodous - like a rabbit's foot!!|not so easy to drop into conversation but you never know.,0
no response always seems to attract response. the ! #aintnobodygottimeforthat,1
@user what a way to start the new year,1
bitches be like ..... #more #appointments #please #not#crazy#enough .... yet @ orthodontist,0
an 'important' call from the council about a form we did [NUM] months ago is just what i need an hour before we head off to disneyland. #not,1
@user what is your argument? [NUM]/$[NUM].[NUM] for butler > [NUM]/$[NUM] for morales?,0
woke up to find out my vehicle insurance went up $[NUM] a month!! merry christmas to me... 😒,1
"i don't understand why anyone watches these bowl games. they don't matter. great, a team outside the top [NUM] dominated. #dontcare",0
@user hmmmm. i wouldn't say she has tits 😁,0
also it's amazing how a shower and taco bell can make you feel like a new person. @user,0
@user yeah & we wont talk about how the bodies of the [NUM] cops killed in bk were ambulanced immediately. elitism at its finest.,0
"awake this early on my only day off before christmas...feeling ill banging head, bunged up, shivering... just what i need!!!!",1
it's so much fun to drive a front wheel drive car in the snow,1
another new politician in the state with a social science degree and a liberal arts diploma... just what we need #greensfail,1
my dad's such a big kid on christmas morning waking everyone up so bloody early,0
"those mini naps i had all night between sneezing, coughing and blowing my nose were super restful. #fluday4",1
got to play w dogs last night!,0
#tbt #not dedicated to those days we dont want to throwback to. like this evil cold november day at...,0
can't wait to see all the ig pics of people bragging about what they got #noonegivesafuck,1
@user nice but original,0
"when someone on a conference call talks about ""housekeeping items"". grrr.",0
#bbc #news -- #usa -- #jeb #bush to #explore #white #house #bid.,0
#christmas #been #the #best @ west monkseaton,0
can holidays last forever?? #happytimes #sundayout #mewearing #wyoustores #elenawearswyou #chanelboybag #chanel...,0
absolutely love waking up to snow,1
need to get back in to college.. #feeling #this,0
execute commands the beginning of a job but it is used to end a person's life now that's,1
when your is so advanced people actually think you are #stupid..,1
for those of you that love this time of year.,1
what do you call a chinese millionaire?,0
"@user you are kidding, right? #poortaste",1
taking the christmas lights down in the swamp will be a blast.,1
"my family might find a giant lump of ice sitting where i'm sitting right now. transformation is nigher, my fellows.",0
@user lol then,0
you are so cool!,1
"dear dr. diaz, gravity does not exist, einstein got it wrong. i wrote a book explaining my theory, let me know if you want to read it",1
"#forever #young, forever #out, forever in #our #hearts. |#rip #phillipjoelhughes. @user",0
#forgive #others #not #because they #deserve #forgiveness #you #peace love this from @user #words #wisdom ...,0
@user guys!!! you've just smashed it!! #wheredobrokenheartsgo #xfactorfinal,0
"@user but if you feel like it's relevant don't worry about the word limit man, at least you're doing it",0
@user he's just trying to drive suh's price up.,1
@user what's going on with sharks hair? looks like the council has cut it,0
"can we trade mccain? biden helps republicans more than mccain. in any other time, mccain would be a democrat. |",0
gael 'pro at presentations' anderson #not #choke,1
thx for catching on #urock,1
my grandpa just gave me a credit card for christmas...he has no idea. lol,0
its so hard to choose between the pleasure and the pain #girl #december #love #dream #strong,0
@user jessica sheds tears at her fan signing event makes me weak everytime sica ;_;,0
free chocolates and free delivery with all flower orders from bunches.,0
@user adding #traditional makes the statement #legit #justbecause,1
just seen [NUM] bikes on bikes.,1
sexist article in the daily fail about men wasting money on cycling - accompanied by recommendation for a handbag costing £[NUM].,1
wish i was still in bed with @user 💗#icouldsleepforeverrightnow 🔫😞,0
on the other hand condolences to @user and @user for the draw....,0
"you're any moment, every second,|every scent and every flower|as a girl.",0
decemberbessen #not #fail #footprint sorry....,1
@user think i may use that in my ads ! :),1
"the silence in #timessquare for #ericgarner last night is only broken by #nypd siren. , watch on ifussss app.",1
@user your last retweet though,1
@user the number [NUM] play was awesome.,1
"extended cut ""nicha"" #trailer #spoof #film #dramatic #action #film2014 #youtube #fightscenes",0
no. its actually not friday. today we proudly present ☆ sunday~!☆ so... go enjoy your sunday.,0
day [NUM]. ski school with instructor patrick. soon i'll be ready for the black slopes. ...,1
image via we heart it #boy #funny #girl #k #mad #ok,0
@user my mum to be back with us for xmas 🎄,0
i love waking up five minutes before i have to be at school...,1
@user true that! we just keep giving them 💰 with no return #charity,0
"@user now i have a game monday, tuesday, friday and saturday 😭😭",0
"@user it'll be ok, just get your ta to fix it!!",1
yeah nice hair babes 😂😂,1
festive #ff to @user,0
"as a girl,my reason not to put on makeup is i'm satisfied with my face,unlike you bitch!|| #winter",0
"pips who drop out of school n have kirya as 'eir role model tht ey wana sing too..guy spix portuguese,french,english...#not a school dropout",0
the pure #reality of .,0
"i never cared for beyonce, bc i could never get a sense of who she was. her interviews lacked depth. @user tho....this girl got it.",0
love this weather,1
write hundred tweets on kejriwal every day and then go on to declare that he is irrelevant when it comes to indian politics!,1
insanity is doing the same thing twice and expecting different results,0
"wait... wait... wait... isn't the font on that t-shirt ""comic sans?"" @user #icantbreathe",1
#cdc: #enough #patients #getting #flu #shots #this #year: (healthday news) – fewer than half of americans have...,0
ooh! someone knows how to click the 'unfollow' button. i'm impressed! #beforecoffee,1
i just love when you test my patience! ☺️,1
"btw, dummy, [NUM] limits @user",0
@user but you can't expect us to hire one in only [NUM] weeks. who moves that quickly on a coaching search? #sarcasm,0
#ebola #racism #racepimps #jessejackson #doctors #tcot #pjnet #ccot #pjtv #tea...,0
@user yes! vote for satan (@hillaryclinton) in [NUM]!!!!,1
@user the day one of him minions was carrying a sign saying my mother was fat was one of mine.,1
"@user this is shallow af, stop discriminating eyes, all eyes are beautiful.",1
he has all the virtues i dislike and none of the vices i admire.|winston churchill,0
lord have mercy on us. the world's most powerful nation is ruled by two families. #bush #clinton #wasps #elxn2016,0
@user kabhi i'm messier than usual messy wesay 😣 i need chai & i'm resting for last [NUM] days. may be this is the reason.,0
"oh, thank god - our entire office email system is down... the day of a big event. santa, you know just what to get me for xmas.",1
"love how the adverts for the woman in black [NUM] say ""you won't sleep for weeks""...way to sell it to me 😳 #sheneverleft",1
#teenanalcasting #katarro katarro anal &#[NUM]; about a girl [nirvana cover],0
tell me the #quintessential #aussie now isn't a govt paid job & then have the hyde to buy overseas online and pay no gst . mmm #sadbuttrue,0
don't know if i can handle this crazy [NUM]-[NUM] shift. it's so long i might pass out on the job! #sarcasm,1
my com professor keeps talking about twitter. ||lel,0
gta #san #andreas #[NUM] #is #not #coming #in #[NUM]: one media has released that gta san andreas [NUM] is coming in [NUM]...,0
"on page [NUM] of [NUM] of hogfather, by terry pratchett",0
nothing like waiting at an airport. #youcanthearit,1
what i learned today??? you can choose to live a fearless life. #iam #fearfree #fearfull,0
do you like quality #dancemusic? go to for some great free downloads #uk #nightclub> @user,0
i think apple should make their icloud service and options a little more confusing. its really getting good now.,1
@user even you have to think the religious freedom restoration act in michigan is ridiculous.,0
"the counter argument... rt @user if osu lost last night, baylor would be in & we'd all be talking about benefits of no big [NUM] champ.",0
@user there's so much less controversy now that the bcs has been replaced.,1
@user but if we all hold hands and sing kumbaya they won't hate us!,1
please instagram all your xmas presents i'm dying to see them #nobodycares,1
come to jhb to play volleyball on a fake beach #work,1
when i start singing songs from once more with feeling to myself while at work... #buffymusical #stuckinmyhead,0
go subscribe @user on youtube for good music,0
my dream is to celebrate christmas with you 😍,0
americans love guns more than ever! #chicago #detroit examples of strict #gunlaws yet have the most crime,1
that #moment when you don't wanna tell that person you been fuckin someone else.. cause they might go fuck some else lol o.o' #truth,1
@user oh that sounds like a great plan. @user,1
"@user wow. that here though, sorry grandpa, we use mac these days #welcometotheworld #neverarguewithfools",0
@user u bragged all yr about having peyton in [NUM] leagues only to get beat in the 1st round in both #irony 😂😂😂😂,1
"sorry for being female, i didn't mean to interrupt your perfect little man-world. 😒",1
"a #sale is #not #something you #pursue, it's #what #happens to you #while you are #immersed in #serving your...",0
produce all kinds of creative designs #hypebeast|,0
@user ahem... yeah.. something like that ;)#irony is one of the few things keeping sanity when facing ru propaganda. #crazyivan,0
foxy lady..#waynesworld #excellent 😁☺😊,1
well this is great.. #sarcasm|illinois passes bill that makes it illegal to record the police,1
@user they r no less than the bcci and arnab keeps bashing them on the news hour,1
#sup#twitter#sorry#i#talking#alot#so#i#thort#i#sould#just#say#hi,0
a bad gift: wall gives gooden $100k cash (via,0
experts doubt north korea hacked sony « cbs dallas / fort worth #hacker #hacked,1
i bet i'm the first to use that one,1
j cole has a song about being a virgin and then not being a virgin. #musicalgenius #innovation,1
@user try your luck tom! you can be one of the [NUM] free passers and makatanggap ng free item from david. okay na yun tas uwi haha,0
a new year about to start|so many people came so many went|but always wat's gone is better.,0
reading the dundee united chairmanship statement tonight and you have to say what a lot of tosh..care of young players indeed,1
"every parent wants their child to get ahead, help your child with a sponsorship/grant from @user #charity",0
@user not hating. me and @user were just awesome.,0
"i deff missed my mom yelling up the stairs ""chanelle wake up!!!!!!"" #lmao #stfu jks love u cuz you'll prob see this",1
two years later & gingerbread house making still makes me cry.,0
that was the cutest thing ever 😍😘,0
"love ya jerry, but what the heck was that?",0
these student athletes really picked the wrong class to cheat in via @user,1
"faux leather size zipper sleeveless scoop back midi dress|size:s, m, l|price:$[NUM].[NUM]|leave email for...",0
"it's a good thing obama opened up cuba in his first term, and didn't wait until all his elections were over.|#cuba",1
"kyle it won't let me @ you? but yeah, we are grown ass men with fast cars. who gives af lol. and bring it to my room hooah? see ya in a bit.",0
@user missing the bants at work today #ha #ha #ha #shitbants,1
my five days of #christmas shared.. #infosec #hirefriday #humor,0
"#smiles when there is #money|#scowls when there is #not|#recognition when there is #money|#ignorance when there is #not|⛪🏦💵 🏥💰🚓👊💥|""'💔#god$💔""",0
watching christmas movies alone is like so much fun.,1
wait the ga i have a crush on and emailed me and told me it was great to have me in class 😍❤😘 he totally loves me,1
