emotion_label,text
3,"Oh , it 's no problem.It ' s OK.You know , it only happened once ."
7,If wife asks why I smell of perfume I 'm going to plead ignorance . Put lipstick on my shirt . The when she opens her xmas present ...
0,The Doctor looked offended .
5,Kinda hard to tell someone to stop using their voice when they are the queen of car singing
7,@USER your right ... I belong in the kitchen .. Where I have access to knives .. And pans .
7,"Next country that 's a "" threat to our freedom "" and / or is an "" oppressive regime "" is OIL RICH"
3,""" It is not that makes us grateful . It is #gratitude that makes us joyful . "" - David Rast"
7,not a good idea to smoke before you narrate and act out a poem in class ..
5,My uncle died in the Vietnam War .
0,"When he took his hand away still saying nothing , she felt slightly hurt and resentful ."
3,"As I type , I get texts ... baby is fine ( moving & heart beating ) Since she is O - , they 've given a RH shot , to be safe . THE BABY IS FINE !"
4,How may I help you ?
1,! RT @USER : #ThingsThirstyPeopleDo Kiss more than one person in the mouth - ___ -
5,Very salty that @USER did n't come over for dinner . And let 's not even mention his hair .
2,"I went to see a movie and I went with a friend , it was really frightening and it made me stop and think about the world around me and what it is really like out there . I was frightened all that night ."
7,"@USER @USER @USER I 'm actually surprised by the treatment here , they 're actually helping me ! #3alekWa7ed"
0,"` He deserves a proper thrashing , "" Cissie protested , fiercely indignant that she had been unable to defend herself while her cowardly brother took delight in whipping her ."
0,Dude they forgot to put bacon on my burger ...
3,"I had not seen my brother for five years as he was not in Spain . When he arrived at the airport , I felt great joy ."
3,Having a lie in tomorrow ! Do n't have to be up till 8 .
3,"Break ! What is your heart 's deepest desire ? What does it 's fulfillment look like , feel like , smell like ? Enjoy it ! #LJB"
0,""" Use to throw them into disarray . "" - Master Sun #TheArtOfWar"
3,Great way to start the morning ...
3,When I got a good grade for an exam in statistics .
5,"Unfortunately , I missed a chance to see a classic movie ."
0,"My sister and I were fighting as usual . She 's older tham I am , bigger built and stronger I could n't win in a physical battle and in a verbal battle I could n't seem to get through to her to really hurt her ."
3,"My sister gave birth to twins , healthy ones ."
3,Going to have the laziest weekend ever well not exactly . Shopping with the madre tomorrow
5,How come I was never in a huge food fight growing up ?
2,"RT @USER : not afraid of tomorrow , for I have seen yesterday and I love today #less"
2,You know i spend money cause spending time is hopeless
5,If this feeling is a precursor to the next month ... well I just gotta keep my head up .
0,"pissed the fuck off , aboutta just go to the gym to take my out"
3,can't sleep and back to school tomorrow
5,@USER umm Ms Cahill ... Do you think I could get a follow back please ! :'(
2,Before important sports events .
3,When is ur strength the first thing them enemy will try to take is ur #Strength !
7,"Boston tomorrow for Monster Jam ! Add more artists , and #suspense"
5,No more Pulzar FM :( another earthquake victim . Sucks
0,"She spoke quietly in Greek to the boy , soothing his annoyance at the turning off of the video ."
1,"You me . I 've never been more hurt by one person , never been treated like that . But I did it to myself , I 'm the one to blame ."
5,Wishes @USER was here to watch friends with me ! Late night rerun tradition .
5,No twitter for 2 weeks I shall die ... Bye bye twitter see ya in 14 days ... #notweetsfromme
7,for my moms actual birthday im taking her shopping . whatever she wants shes getting . good thing is she dont know this yet !
3,See you then .
0,I thought that this is my last appointment but it turns out that I might go through that nerves shit with another tooth
0,A friend had promised me to give me a lift to Graz . To be sure I called her before we went . She told me that she had just promised another person to give him a lift .
5,"My boyfriend with whom I had a longlasting relationship , fell in love with another girl , then he asked me something which implied that he loved that girl more than he loved me ."
5,Twitter is becoming a depression thing . everywhere
7,Going to visit my daddy at work since it 's his birthday !
1,""" Artiste Masculin International : Justin Bieber , James Blunt , Enrique Iglesias , Mika , Sean Paul , Pitbull "" On va s'arrêter là . #NMA"
5,Ok gonna try hard to sleep now ! Got work at 7
2,"They better . RT @USER : Will Reseda riot after @USER & I win , tomorrow ?"
7,@USER stay strong and keep your head on a swivel . Do n't let her yell
3,"Come , let us sing for joy to the LORD ; let us shout aloud to the Rock of our salvation Psalm 95:1 #INSPIREyourSPHERE"
3,"` You think of everything , do n't you ? "" she said with a delighted smile ."
5,When I left my boyfriend . I found another girl at his home but he did nothing to relieve the situation .
5,My Ryan Dunn tribute will be happening soon . Wish I could have watched the tribute on MTV ... #ripdunn
7,She is singing the Chilli Peppers ? Which one ? Oh it 's the slow one . #xfactor
0,I would spill my leftover chipotle ... atleast my dogs got to enjoy it
4,Wait for me 。
3,time to hit the books for a couple of hours ... then go into town to look for christmas presents ...
7,watch'n the news & & this lady went to the ER for stomach cramps & & had a whole baby .. she didn kno she was preggo what a
1,that moment when fresh cooked cookies come out the over and they just start to harden
5,Food is a foreign word in my house
1,"The ridges on a penis head are actually there to scoop out the "" remnants "" left behind by another male ..."
5,Just got on the scale and am officially never eating again ( ska binge eating out of misery )
7,Surprising twitter less Brooke and Sarah for their birthdays them
2,Fear factors making a comeback !
5,@USER you guys no remember tori from cleveland :( hope you like the kermit hat though ? (:
2,Factor tweetRT @USER This looks disgusting but tastes delicious ! ! !
3,“ @USER : Sometimes I want to cry but my pride wo n't let me that 's y I smile and laugh so much ! ! ” > thats our taking precedent ! #POW
2,I 'm now feeling worse than I did when I awoke . I need to be held . #NeverAgain
3,"Breakfast consumed , dishes done , dog fed . Sitting on the floor reading with a napping pup tangled in my legs , hot cuppa tea next to me ."
5,"In 1983 , my results at the university entrance exam were very poor - far from what I had expected . I thought that I would not be accepted at the university ."
3,Taking Lilly to participate in a Special Olympics event after lunch . #fun
3,Time to start on this essay .
7,The best way to start a Monday morning is to have a squirrel jump out at you from a garbage can . #wakeupcall
4,my boss .
3,@USER : Expect your life to be filled with joy and it will be . #DatingDiva
5,"I finished the relationship with my boyfriend , after having felt myself very unhappy for a long time ."
7,I got the Dec @USER issue when I thought I would n't bc I forgot to reorder & almost bought it td ! Woohooo
3,"Oh good , the new Community is a singing episode ."
7,@USER haha it 's the same guy from the summer ! #iknow its a long time for a guy to have my attention this long ! #weird
3,Timmy 's green tea and 30 papers to mark ...
3,Are these really my emotions ? Am I really this happy ? WOW looking back I would have said this is possible :heart_suit:
3,"My boyfriend and I were getting dressed up and putting make-up on to go to a Halloween Party . We were dressing up to be two mimes . It was very enjoyable and I thought we looked really good , it was an accomplishment . We were alone in his house ."
3,im tweet for Trey & Jazzy at the same time .
7,yay John is home WAY early !
7,there is a dead mouse in a mousetrap in the utility room . i 've walked past it loads . im leaving it for my mum when she gets home
2,"For Swift , there is a connection between cosmetics and prostitution ; the carefully assembled exterior often conceals both physical horror and moral contamination ."
0,--> Do n't EVER say anything negative to people who are part of an management group . Lmao
3,"The three of them started walking , followed by the excited crowd ."
0,When you work for something for ages and you do n't get it then someone else gets it handed to them on a plate .
1,These people making out in front of Chili 's ...
7,"Wait ... its not ? ! ? ! ? ! RT @USER : There 's no "" final four "" for the presidency ! This is n't American Idol or Top Model !"
3,"Oh how I just want to annoy , poke , & jump on her bed again"
0,“ @USER : I sleep to try and ignore the and botyled up inside me ” awwwwwwwww me to but it haunts my dreams
4,No ...
3,Happy Holidays . Let the family drama begin .
5,I do n't know . I failed my exam .
3,It was the first time that I gave a birthday present to my friend . She wrote me a letter as she is my girlfriend . The content of the letter was so sweet that it made me feel very happy .
4,"We basically sat her down and told her how we felt about her constant criticizing , and how we welcomed her advice but hoped she 'd let us do our things . She understood , and now everything is a lot more peaceful ."
7,Do n't you love when do n't give you a grade or tell you where you stand till the end of the semester .. #hateit
7,@USER Erm the elastic one is a man ... That 's probably not a vagina !
5,"Cant believe i wasted my time on this game , shoulda been asleep ,"
2,not ever providing my parents with grandchildren i am an only child
3,"The day the results of the university entrance exam was published , I found my canditate number and I was very excited ."
5,I was so close to buying a Nyan Cat t-shirt at HotTopic yesterday . :( Was n't half off tho ..
0,:cloud: The ANGRY MAN ... will D E F E A T Himself in Battle as Well as in Life . ~ Samurai Maxim #Creativator
7,Thought i had hours left to sleep my alarm went off
2,I POP BOTTLES CUZ I BOTTLE MY EMOTIONS ! ... please do n't be scared of me
7,When someone you 're doing so much for is constantly putting you down . You do n't deserve this
2,After listening to ghost stories with my classmates I had to back alone to the hostel at night . I had to walk through a long and quiet road and I was scared of meeting a ghost .
7,@USER is gonna love me because I 'm going to help her pass her precal test tomorrow :)
3,Never ending christmas tunes at work ..
3,IN OTHER NEWS : its only 32 days left of shopping until xmas
5,At set-backs .
5,I think it was a hard jobs for my favourite team ( portugal ) to through a group stages .
4,"You wo n't play online games full of violence , will you ?"
0,My father began to say incoherant things concerning my brother 's and my own behaviour towards him . His biased ( authoritarian ) and ridiculous point of view made us angry .
5,Perhaps it was despair that made me believe there was one person in the world who might know that I was in despair .
7,Les petits Yakaz ne savent pas à quelle sauce ils vont être cuisinés ce soir ... Ca va être très drôle ...
5,So much for losing something .. Going to fat burger for dinner with dad
2,"Its funny how a person is in your presence , and you really just want to let them know how you feel ."
5,A little bit of soap entered to my eye when I was taking a bath . :(
5,"I know , but I was so upset . I mean , come on ! Does she have to do everything her boyfriend says ?"
3,"Re was at first pleased but soon realised that Hathor ' s delight in killing might lead to the destruction of all mankind , which he had not intended ."
0,@USER wait until my parents go to sleep until I can watch it I 'm not starting it until now . But it 's already done .
0,At what point does Fred Hoiberg 's heart doctor get concerned ?
3,Do n't miss our Christmas Eve Candlelighting service . 7 pm Xmas Eve at Semiahmoo House in
4,"Oh , hi !"
3,Ear infection .. Ca n't wear earings for a week .
7,First drunk person spotted withing 2 minutes of being in the city .
3,The band is pretty good . How do you like the music ?
7,Horrendous traffic leaving preston
3,It could n't be better . My husband is so supportive with my work and he helps around the house so much .
3,"God makes me Happy , so I wanna make him Happy ! Lord who is like u ? ... And I want to be more Like u !"
5,Helpin Brandon and brittany move her parents stuff !
0,"When they broke the artistic work of several weeks . Changes were made and it was broken without permission , they had no right to do this ."
5,"As comes to a close , I turn to salty snacks and British fashion mags to comfort me on the journey home ."
3,"Yeah , I was really struggling whether I should give you this nice little car . It was the last one they had and I really like it so much myself ."
5,Seatbelts . Keep you safe in an accident . cause terrible pain next day .
7,I just left my carver senior legacy to two of my girls ... they gone be happy when they receive it ! ! !  
5,Goin to the mall with my cousin cause the mother of @USER wo n't take her : C
3,"` I ' m delighted they left you the house , "" Julia told Margaret ."
7,quand certains twittos mettent leurs vraie photo en tu ne les vois plus comme avant
3,take care of some business . study . finals .
5,"@USER ew , i was only busy for like an hour . you 'll be busy for like 4 ..."
2,"For all those years you 've protected the seed , it 's time to become the beautiful flower . ~ S . C . Paul"
3,Break ! Someone has been kind to you when you really needed it . Remember their kindness & feel it again . #LJB
3,You are right . Maybe we should work out a fitness plan and start to do more exercise . Sitting around in the office all day is no way of keeping fit .
5,When my last relation broke up .
7,Iemand nog leuke tips voor cadeau item ? Maximaal 20 euro
3,So I get to the corner store . No grape / melon arizona . then the chinese guy goes in the back and gets me a mango arizona
7,Surprising kids with trip to Great Wolf Lodge tomorrow . Ca n't wait to see their faces . someone you love tomorrow too !
2,When I went to town in a double decker bus . The bus was about to fall on the way when the driver controlled it . It had almost fallen .
5,Let go of the distraction long enough 2 sense reality . @USER
3,"Do you think so ? Well , I guess . He does look a lot like me . Oh , he ' s got Richard ' s eyes though ."
7,"@USER OMG IM GOING TO LA SEE YOU READ "" HOW THE GRINCH STOLE CHRISTMAS """
0,yeah I seriously forgot how it feels to sleep . damn and I had my sleep pattern all good to
3,Computer just crashed in the middle of my paper .
5,I lost all my lottery winnings playing the stock market .
3,Thank you SOOO much @USER You have blessed me so much tonight ... I can not express enough thanks #blessed
2,“ @USER : The team is hot @USER @USER @USER @USER ” yes sir
5,"i need a vacation , junk food , retail therapy , a biiiig hug , a bottle and a blunttt ."
1,"I hate pigs . And I mean the animals , not gross people ."
0,I love that I can't go to Thirsty Nickel anymore without running into the squares that I started bringing there in the first place ! ..
3,"Let me see . Ah , yes , I 've been to England , France , Germany , Italy and now I 've been in Spain"
3,Cc @USER LOL ! ! Lwena my honey .. Hahaa :smiling_face: RT @USER : My honey 's birthday in 5 days ... :heart_suit:
7,Finally did n't dress like a bum today .
5,I hate when animal cruelty commercials come on ... Makes me wanna crawl in a hole and die ...
1,"Darren , looking small and extremely disgruntled , was slumped in the front left-hand seat ."
5,"When I had to move away from home to study , and I knew that I would not be coming back home for a long time ."
2,The of your toes about to get chopped off when you see the cutting knife slip off the bench .
2,"@USER : not afraid of tomorrow , for I have seen yesterday and I love today #less Shared via TweetCaster"
0,"During a trivial ( friendly ) discussion , one of the participants made an intervention which made me feel uncomfortable ."
5,@USER ucabanga ukuthi kuse thekwini la ? This is Wits . Kid slaps lecturer during an exam n not a single laf out loud ...
7,"Mum and Dad left £ 20 and some sweets on our bed ,"
2,When I was walking around all alone at night .
3,"goingg to get ready , lunch with Dad 's siddee of the famm ."
7,I love you @USER ! I hope you had a great time tn ! :D
4,I 'm afraid not .
0,"Lin Foh seemed incensed , but kept his voice down as they reached the outside steps of the Coroner ' s Court ."
7,Seriously had no idea @USER was on tonight ! It was a nice to see a JoBro pop on TV good night to a crap day
4,Can I help you ?
7,im gonna hold off any celebration of Fielder signing with Seattle until it 's official . Remember all the hype with Cliff Lee ?
0,This act of selfless good nature earned her a fine of one hundred francs and caused a riot in the Latin Quarter when enraged fans besieged the Prefecture of Police .
5,Nooooo ! My dad turned off the internet so I can't listen to band music ! #bandgeekproblems
3,"I 'm about to shoot myself .. Its raining outside , I 'm in dance class , & I have wrk after school"
7,"Goedemorgen allemaal . Straks lieve Sint begeleiden naar de school van mijn dochtertje :-) , zij weet van niets :-) ."
0,i feel like Chopping down a tree
7,Ohja ! Een maand terug zei iemand : je kan altijd bij me aanbellen voor een kopje thee . Morgen is hij een theezakje armer :)
5,Got my script for the play ! ! Kinda sad w / my talking amount
3,Since I 'm stuck watching my brother today my day will consist of watching him play all day long !
7,breaking dawn was pretty good . if you still havent watched it . wait after the credits !
0,"@USER man , sainsburys has a Christmas playlist . We 're going fucking nuts ! Who really gives a shit about George Michael etc"
0,My fb is running so slow I 'm close to punching the screen
0,is the root of all even . I 'm so freakin freakin out . I want to jump through this tv & I want to take over as offensive coordinator .
0,"My flatmate was asking questions about my relationship with my boyfriend , whether I was n't treating him as unfairly as I claimed he 'd been treating me . As a result , I was angered , and became defensive ."
0,Love You Ruff Stern and to the Point League is a Joke
3,When I told my girlfriend a joke openly and frankly .
0,You are not in a position to question my vision or my statement !
7,You will be able to enjoy the newest signature coffee blends by @USER which has not been published yet .
3,"@USER I feel alright with it , I overthink transcription too much .. I 'm glad that 's over & done with though . Up next : Lang . Sci"
3,Just getting in from work ... now attempting to put up the Christmas tree !
3,Microbiology test tmrw = No life for the rest of the day / night ..
0,Red lines across my tv make me wanna top my self
4,We hope so .
5,"@USER I thought the hashtag was "" Christmas Vacation "" and I was hoping a funny photo of Clark Griswold"
4,You do ?
5,i will cry tears of if i do n't get in + tears of #happiness if i do !
0,Realizing that a friend had been talked into signing a certain contract .
3,Brilliant ! There is a guy at lunch with an affected lisp . There is also an Elizabeth at the table . She will not be referred to as Liz
3,"Parents bitched about their compy being slow , so i 'm staying up til 4 am fixing their fuckups . #EveryTrickInTheBook"
2,"@USER I mean , even Archie Manning said complimentary things about us ! #gohogs"
3,Marcel you got me in twitter jail ! > _M
3,"[ "" Les Sessions Melody Nelson "" on constant repeat ]"
7,""" Equinox by Skrillex really makes for some fucked up dreams "" I guess I 'd rather NOT sleep , than wake up from "" CALL 911 NOWW ! "" :P"
7,"@USER Slightest brush and go down , but its fine to kick someone and then tell the ref he is an idiot ! Busquets on his arse again"
5,"My close friend and I applied to TISS for admission last year , unfortunately he failed to get admission . We had done our graduation together and are quite involved with each other , so we had wanted to do our Masters degree together . However , it did not work out as we had expected it to and this saddened me ."
3,mmmmmm I think mother nature is coming .
3,Tuesday woken up to Oscar and Cornet practice X
2,Happy birthday @USER Birthday beats are in the post . #totheface #youradeadmanwalking #qualityfilm
4,I got it . Do you pay for the programs ?
1,That got me feeling some kind of way .. like is that the shit all niggas do ? ! ..
5,"Yeah . It ' s pretty bad , that car looks like a coke can ."
5,"good morning , retreat today til sunday :("
3,tomorrow is the last day of classes .. then a month long break for the holidays =)
2,"His horrified mother made a public appeal for the return of the ring , given to her by husband Alfed 18 - years ago ."
5,Wished I had learned to play steel pan as a kid
5,I think I will be reduced to tears at Westlife 's farewell tour next year :(
7,Wondering what is waiting for me tomorrow ... #ExcitedlyFrustrated LOLXD
2,I felt the above condition when I took my brother 's bicycle to a market and unfortunately the bicycle was stolen and I did n't know how I could tell the owner about the stolen bicycle .
2,@USER The is supposed to the people . And you call yourself a public servant . We will teach you . #tpp
3,When we took out an 84 year old woman for the evening and had hamburgers . She described the evening out as her happiest night out in 20 years .
3,In bed at 10 on a Friday night ! & have to go to driving class in the am w / @USER what a wonderful weekend ? ! #FML
5,I felt alone among a large number of people . I was sad to see that nobody cared about what was happening to me .
3,La rola de @USER Give me everithing tonight vamooooosss @USER
2,U will meet two but do n't they both work faw #InternalAffairs
2,"One of the four ads is for insurance , another for Sherwood ' s and the other two draw the attention of anxious patients to a particular service offered by local solicitors ."
5,"OK , but do n't forget I 'm here for you , and I know how you feel . It 's my loss , too ."
3,"Hold on to your - no matter what . Not only that , share it with others ! #helpusLord"
2,"That ' s why I ' m not frightened of your report . """
2,@USER The US is cool because each month has a new threat ! This month : Bioweapons . Thanks for telling me what to
0,Things that people joke about that clearly funny seriously me more than anything ! #thinkbeforeyouspeak
1,"` T was to stop you becoming completely distraught , but I was afraid to look at you , afraid to come to you that night in case I saw fear or revulsion in your eyes . """
5,@USER when the only person i hit up on twitter is my best friends boyfriend #ourfriendshipisarelationship
2,"He seemed agitated , restlessly pacing about , looking out into the crowds , then drawing back into the shelter of the arcade ."
3,The day of the exams and no trains from springy . I love you metro .
3,I honestly dont understand how people get sick of Christmas music #happiness Just a combination of all good things !
0,Someone who was speeding was forced to slow down when I pulled out onto the road and proceeded to abuse me at the next set of traffic lights .
3,Big Wild Ghetto Nails < < <
0,"is short , live it . is rare , grab it . is bad , dump it . #Fear is awful , face it . #Memories are sweet , cherish them"
5,aw @USER and @USER didnt tweet me / follow me for my birthday :'( oh well they 're probs too busy
2,It was not long ago when I and two of friends of mine got quite drunk and one of them began to rave under the influence of the alcohol . I felt fear of what could have happened .
5,Why is it that you always manage to creep into my head and make me depressed
7,Yo bitch gobble gobbled my nuts . #hppythnxgvng
0,I couldnt play a physical sport or i would get into too many fights .
7,"ik heb mama , mama heeft Daan , Daan heeft papa en papa heeft mij haha =)"
3,When I heard my name being announced on the radio that I had been successful in an interview for admittance for a medical Assistant training course . I was really happy and I enjoyed myself by dancing to music from the Radio cassette .
3,"off to work I go ... ... But hey , Its the weekend :-) <3"
4,By how many minutes ?
5,When your bed at home is n't as comfy as the one at school #sleepy
5,@USER I do n't think we have had a conversation in quite some time
3,"God 's joy is so overwhelming , so much more overwhelming than finals week , let us focus on that this week and give it all to Him"
2,When I nearly collided with another car .
3,Finding out I was chosen for the English lectures .
3,* sigh * ... and now time to study for my Sociology final . - _ -
5,@USER i cry every night cuz u dont follow back :(
3,End of finals plus a hilarious night of Asian karaoke . @USER @USER @USER @USER @USER
0,I love fighting with my boyfriend about stupid shit :(
3,I suppose I should start on that essay for Schmidt 's class .
5,"was a happening place with trendy , good looking people and then now ."
7,"I 'm so sweet , I spent 4 and a half hours cleaning and doing all of my babys laundry . He does n't know , ! ! Lol"
2,Words can not describe the overwhelming sense of relief when I check twitter and see I did n't loose any followers whilst asleep
5,My Rocky Horror poster just fell off of my door ):
3,"Typically , when you finish typing a paper , you feel relieved .. I just finished my paper and now i have to clean ."
0,So what 's the point of making a bus schedule when they do n't even follow it ? ! ?
5,Driving around brooklyn ahh so pretty can't even take it I 'm obsessed with these people haha love yous
0,It was when my Instructor awoke me late at night to get prepared for the training at Military college when he was coming back from his personal social activities .
3,"After working at this travel agency for 4 years , my supervisor finally got my name right today . He said Amisa & not Anisa ."
7,Awesome shopping trip with @USER and @USER :) I only got one thing ! #shopaholicsannonymous
3,Been up for 8 hours ... still have 12 more hours to be awake .
5,When I lost my grandmother . She had been my guardian after the death of my father .
2,"Oh , I hate having teeth pulled out . Will it hurt ?"
5,dude wants @USER to drive to crafton for pot . now we 're all even @USER . josh is the one needing laid tho . help him guys
3,"Well , the hell of hell week is over . And I just had my first chai latte of the fall . Annddddd I finally have time to sleep !"
0,I felt it on the same occasion when I felt sadness which finally grew into anger .
5,The disease and subsequent death of a close acquaintance . Sadness was accompanied with feelings of powerlessness ( I also experienced sadness in the situation described under guilt ) .
3,When my boyfriend came back after being away for 10 days .
5,About to watch the last episode of arrested development with @USER #suchagoodshow
3,When I got the loan for my studies .
3,Just picked out our real christmas tree ..
3,@USER Oooh got Red Mist SIGNED last night at an evening with Pat C in Harrogate
3,"I had a quarrel with my fiancT . When he admitted his fault , everything was allright . It was then for the first time that he surprised me with coffee and cake and a bunch of flowers ."
3,That feeling you get when your prayers have been answered and you hear from the one person you 've been longer to hear from .
3,Joy joy joy joy :)
3,basically spent 3 hours in college sat on twitter
0,"A friend visited and made comments that my house / garden were not as neat / tidy as in the past . I 'd not seen her a year - She implied I 'd gone to the pack ( I 'd only been working full time , and taking 3 University exams part time ) ."
3,So happy to put up tree and make stockings with @USER . Love her so sweetly :)
5,@USER lucky asssss . I still have exams mon-thurs :( you gnna do your puff-write technique on this one ? Lol
7,Successful cooking fiesta !
2,Gonna be awake all night after seeing those snakes
2,Where were you when the Euro broke up ? Time to get ready for that moment in history I 'm afraid ... #euro
3,"Legends say that float free of time , carrying our hopes for & #celebration ."
3,Hectic work day and back tomorrow . #sarcasm
5,High school is going by way too fast
5,is n't trending anymore ... I suppose that means I 'm not allowed to answer any ...
3,"Unexpectedly I met some persons who I like very much . Spontaneously they invited me and integrated me within their group , although it was late in the evening ."
3,"@USER Yep . Grass season here now , pine pollen season in Jan-Feb ( which is usually worse for me )"
5,"@USER you 're not coming to Italy for a live concert , are you ?"
0,F YOU Seriously almost got me in a major car accident ! ! ! Your lucky I 'm a good driver ! ! !
3,Another long day at Malibu Raceway .
5,Almost every girl on my TL vex tonight ...
0,"When I found my boyfriend , who I had been dating for a year , at another girl 's house . We had had previous conflicts concerning the girl , but he had always claimed they were just friends ."
0,Ugh ! I . Left . My . Favorite . Plastic . Headband . AT THE FIELDS ! >:(
2,"When at school , I threw a duster at another child and hit him in the head . The blow caused a flesh wound and I was afraid of what would happen to me when the teacher found out the circumstances ."
5,"When a girl did not answer a question , concerning my love for her , put forward to her ."
3,"@USER noooo , think we can safely say its over and out till tomorrow"
3,@USER @USER thank you for the RTs ladies a huge piece of for you both x
3,Finally got back to sleep about 5ish and now I 've woken up feeling so rough I dunno if I can move out of my bed : s can't wait for work !
3,@USER scary ! Mine will be protected my a metal band soon
0,My brother accused me undeservedly before my parents . I was not guilty . He was misled by his wife .
0,"What ? She was cheating on me with that ugly guy . Oh , no , I feel like such a loser ."
0,I was playing in a football tournament and saw the rules openly disregarded .
7,Scorgasm debut next Wednesday 11/30 / 11 ; I will be telling the person tipping he has a nice cock before we do the jump ball .
7,Nog heel hard bezig om de laatste dingen te regelen voor vanavond #cadeau ! ! !
5,My better half 's sooooo far away .. I only have his shirt to hug
0,"is such a extreme emotion . One that which , acts as your controller . #Control you anger , #DONT let it control #you"
3,"In a minute Sir Wilfrid returned , looking very excited ."
4,"Two tickets , please . How much are they ?"
2,Almost always when I go to fetch the results of an exam .
4,How do you know whether you should hit the solid or the striped one ?
3,Best thing of the day 1 : My 7 year old daughter crawling into bed with me this morning to sing me her Christmas program song . :)
2,Faith comes by hearing the Word of God ( Rom 10:17 ) . We can replace with faith by speaking what God 's Word says .
0,"Late , late , late , late ! #rage"
3,"I felt joy most strongly some years ago , when I took part in a NH Competition and I was the first ."
2,"sells , but only-buyers remorse-Do n't buy anything thats sold by fear except maybe a good horror flick ! Choose Love & Trust-not fear"
7,“ @USER : Next year at farnese vini ” > good luck next year ! !
3,Sooooo thankful to have spent the day with @USER and now enjoying the night with my family and Katie !
0,close to hyping my housemate for bringing all the boys back from football at 11.30 on a tuesday night .
0,#ENVY #SORROW #JEALOUSY :sparkles: #REGRET all no reason to take a life #STOPtheVIOLENCE or die trying ...
3,Happiness comes and goes ... but if the joy of the Lord is your strength ; it will always remain
7,Jay Quitler leaves heads to the locker room crying . #whatelseisnew
3,"7 - page essay , Jordanian Embassy , Soccer ."
3,I woke up with a on my face & in my heart saying thank u #god for allowing me to see a beatfull day like today
2,Seeing a stray dog run right pass you on Morehouse campus ..
5,"She looked at the crumpled figure who was fighting for breath on the pillow , perspiration pouring down his anguished face ."
3,Do you want to borrow my coat ? I have a black coat that would look smashing on you .
4,Do you have a subscription ?
3,"` It was a sort of excitement to him . """
2,"On Christmas eve , 1984 , I had just finished the exams and was afraid as the results of one of my major subjects had been very unsatisfactory . I thought that I had only a 50 % chance of passing . Even if I failed this subject I would not need to repeat . However I liked this subject very much and my results were bad because of my lazyness . If I was forced to change to a minor in this subject I would be very unwilling ."
3,"Up since 5.45 , again . You 'd think that was delight enough ... oh no , 2 bickering , whining small children really deliver that extra treat !"
5,"Wow .. when someone gets in to a relationship , they automatically do to facebook .. thats what i call ."
0,"I had made an appointment with three friends . We had to go out together . When I arrived at the place , the other persons were n't there . I became very angry because I thought they were gone without me . That , however , did n't appear to be the case ."
3,"Football was a very big deal at my high school , so I was joyous when my school 's team won the conference championship last year ."
0,"When my mother decided to clean out my room and throw out what she thought was junk , without my knowing about it , so I returned home to find half my stuff gone ."
0,"At my Summer job , nobody looked after me in particular and I had to learn all on my own ."
4,3 days .
2,This dentist is going to destroy my face .
4,"And three times a week , you can either swim , play racketball , or hand ball ."
3,I 'll be at your house at about 5:30 . Happy birthday .
3,Been sick since wedsenday . But my moms making me go to school .
3,"Walking along the Embarcadero last night , along the bay was quite calming last night . #calm #peace"
3,it 's beginning to look a lot like Christmas .
3,` We are not happy that the group is meeting Sinn Fein and will demand an explanation from the Consulate .
5,i think i broke my butt bone .
2,"Love this :heart_suit: "" @USER : not afraid of tomorrow , for I have seen yesterday and I love today #less """
0,I officially can't sleep . I hate going to sleep mad ...
3,"Great , got a biology ISA this morning"
5,"Such a sad day when my first boss , and owner of Newberry 's one screen theatre , dies . #crazymanbutmissyouanyway"
3,"Cleaning was a success , game time now"
3,You See The Outfit Bitch I 'm Killing You Hoes
2,The Oracle clearly becomes very anxious about this and demands to know their business .
7,"Utterly flabbergasted , Leith began to realise that he was accusing her of announcing their ` engagement "" to all and sundry ."
4,How are you feeling ?
5,When I was told that my uncle had passed away .
2,A hard will leave my dry from the clear from the I know my #pupils are #watching every #lesson I #learn ... Tammy Wells
3,Receiving a letter form a girl that means a lot to me emotionally .
3,Been up since 6:20 am bouncing off walls ! I 'm tired . May come to your house and may you be filled w / the of the Lord . Goodnight !
0,"I am very whiney today , my sincere apologies . Wtfuffle . Rage ."
7,@USER @USER @USER haha ill tie you guys all in to one post
3,Anything done OUTSIDE relationship with Jesus is religion . Live in the midst of Love .
3,My mono test came back positive .
5,Yesterday . I did n't even know it was coming . He just told me he found someone else .
7,"@USER ik wou jou heel persoonlijk benoemen , dus die is nog in de maak ! #Present #wachtmer"
3,"English vocabulary about state , right and politics"
3,@USER @USER im confused . science test tomorrow !
1,"My girlfriends know not to ever surprise me w / a male stripper , EVER !"
5,When my girlfriend left me .
3,When my boyfriend and I went out for a dinner and subsequently went to his family . We had a very nice evening .
5,I 'm awfully sorry to have kept you waiting for so long .
5,Why must you go to sleep early ? I wait all day to talk to you
2,The Cloud just asked me lotza personal questions re : myself . Been avoiding upgrades awhile due 2this #CylonTakeover #fb
3,Lovely drive home . I drove away from a bright yellow / green sky into a dark pink / blue one .
3,346 more miles till home
0,NO RESPONSE .
3,So excited about the growth in my friend & Brother Pastor Soto . The Holy Spirit is on this kid !
5,"` The popular story is that he was so heartbroken he ran off to join a religious order , and has since been ordained . """
4,Says who ?
0,We 'll see how much fun it is after they take all your money ! !
2,False Expectation Acting Real
