text,sarcasm_label
"lawyer on train to other lawyer talking about ceiling ad- ""who would even read that? no one's going to notice that thing...""",1
merry christmas love instagram #gifts #spam,1
@user the fact that whites are prone to universal thinking is actually racial in and of itself.,1
sad to hear about @user passing. his family and friends are in my prayers today. #rip @user,0
nothing says welcome to home better than this. #wemissedyoutoo,1
@user :)) thank you so much. such a generous display of kindness from your side.,0
just found the picture of lisazamorano trying to kill me #bff at our #seniorbrunch @ moutain meadows,0
#wreathacrossamerica #jax it is finnished #honor #fallenheros in jax||[URL],0
you know its a gonna be a good day when your roommate comes in saying she just took her aderol and is about to have an anxiety attack,1
we prefer to lose the derby vs #suc and fight for ligna trophy.,1
wow i feel so bad that you had to actually do your job as a teacher. #stopcomplaing,1
"it is so much easier for me to write how i'm feeling than to actually speak it, i get nervous and stumble on my words if it's on my heart.",0
quizfreak #proud #brummie over here xxx,0
look!: #poulan #chainsaw #new #shopping #chain #saws #start #starting #will #wont,0
history check anyone know what this is?,0
@user plus my memory is short and i deleted all those pic you shared. boom.,1
wow what great banter from @user,1
"maaaaan stupid instagram i went from having [NUM]+ followers, to my cat my mom and tom from myspace -_-..... #smh #butstill !!!",0
"@user followup to ferguson/stereotyping talk is audio about a kid who wants to do ""hood-rat"" stuff?",1
@user nice but original,0
"appreciate @user that he has spared suspending our accounts, only blocked us.",1
oh the - a gas hauling semi with flammable signs all over it - and the driver is smoking. #truestory #i10 #texas2015,1
i can always count on freshmen to make the library loud. thanks,1
"@user :/ still q10, still one of the best :d",0
"oh materialism, how i've missed you.",1
"@user obama , like difi with #torturereport is using the 'scorched earth"" method.#tcot",0
@user that is fine company!,0
stinker of a day... nothing has gone right. got worse as the day went on... #ahhhhhhhhh #depression #cantwaitfortomorrow,1
"too late, thrown the #ps4 out of the window last night cus i couldn't play",1
@user second prize is two signed copies of boris' book. #onlykidding,1
"@user ""unity we stand"" all white people.",1
@user yip most likely the next time i get #suckered into #making anotherone,0
staying #casual #monday #funday #ootd #fashion #style #allyouneedisstyle #todayimwearing,1
let's just not pretend for once. .,0
my fingers smell like lavashak :),0
@user regarding what the psu president does,0
please dont fuck with me when i first wake up a morning person!,0
it's beginning to look a lot like christmas! #timetodecorate #tistheseason,0
oh how i love this,1
don't forget to join @user for #steak night tonight starting at 4pm! #nyc #food #foodie,0
"it's hot, it's humid & you're wearing uggs. wow. nice style!",1
it will be impossible for me to be late if i start to dress up right now. #studing #university #lazy,1
yet another angry #bluehand moron blocks me after just one tweet :-p,1
"company profile not twins ventures, llc - #twins #ventures, #llc",0
ooh! someone knows how to click the 'unfollow' button. i'm impressed! #beforecoffee,1
a tiring selfiee!!but yet looks #freshh :p aftr long work!!! i love unii,1
"yeah hastings, rose, bird and beer is a much better [NUM]-[NUM] than richardson, zampa, laughlin and tait.",1
the last time i'll get up at [NUM]:30am i'll miss this,1
[NUM] days off the next two weeks. [NUM] in the new yr. love working over xmas. #needthemoney,1
@user |my jambo buddy sees a more scottish identity emerging for hmfc.|the john wilson types can travel to govan.|,1
"japan's #abe #gets #the #mandate #he #wanted #"" #but the #recovery he wanted: japan's prime minister shinzo...",0
is it friday? *heavy sigh* nooo. it is totally wednesday~! what a mess. wait [NUM] more days.,0
@user haha they were never nice. guess i'm not cool enough #sadface,0
confucius motivational quotes free android app,0
"@user gonna miss @user and others, but at least we got howie kendrick... #notstoked #wtf",1
thank you @user for these amazing candles from the new series of @user #atmosphere...,0
the #blackbrunchnyc hashtag got the racists goin up on a sunday...,0
watch father and not his daughter fuck #old+young #father #and,0
im in some place where the word 'job' means stealing,0
"prediction: erv santana will be disinterested in playing for the twins in [NUM] too... (aka, we didn't offer enough)",0
i bet its warmer in nova scotia today! #frio #cold #freezing #costadelsol #ilovecanada,1
say no more.... #bigclub,1
@user what's going on with sharks hair? looks like the council has cut it,0
@user not now guys finals,0
[NUM] return flight. why i love my family. #familyvacation,1
@user if not your box them up yeah,0
"whoever just did the hunger games whistle on the quiet floor, i applaud you on your originality and cultural relevance #oldjoke",1
i'm going to finnish all my homework and get caught up on everything over the break,1
"i love getting woken up by my body just to say ""i know you were comfortable sleeping.. but here's something you don't want anyway""",1
good thing y days not ruined....,1
i have such a wonderful gf!,1
why everything must b turned into a disaster to avenge another disaster?what's so gratifying in forgetting tht we all are humans/pakistanis?,0
yea i love it when [NUM] is already throwing a tantrum upon waking up. totally. awesome. @user,1
": world's most villainous climate criminal, australia, attempts to heavy other nations at lima #auspol",1
so glad to be off work,0
fuck pure clothes though!!! spoiled just blessed,0
@user but it wasn't as bad as that picture seemed to indicate. you're still a very horrible person.,1
wish she could have told me herself. @user #nicolescherzinger #onelove #myfav #myqueen,0
you are the one lying @user,0
some guy chattin shit to me on the bus saying i look like snoop dogg #kmt #again,0
@user don't let fuckboys get in the way of you being happy never have and never will. lmao #dontbelievemejustwatch,1
i have to say that misty with johnny mathis is one of my favourites,0
@user deutsch is a misogynistic toad; how shocking he's a bigot too .... #handsupdontshoot,1
"@user oh aye, i'll give you that ; )",0
this link will be relevant in a couple of days.,0
"@user now, tomorrow productivity at work would be hampered. #getmetoevc",0
just got an email from the law school saying [NUM] people have infringed copyright by not referencing properly..in our essay on copyright,1
how far would you go for #safety? #onlinedating #relationships via @user,0
"@user bf4 sp is shit, while the mp was broken for [NUM] months so...",0
people aren't as beautiful as they look #people #beautiful #look #walk #talk #personality #love #care #share,0
eeeek cinema date with the boo this weekend,0
awesome rainy day at the track!!,1
"love, love, love how the left side of my face is swollen.",1
i retweeted this so chris graham blocked me. |,1
@user so psn and xbox live are both down on a day many people get new video games.||north korean hack?,1
@user great christmas present . unreal what the alcohol industry will do to lure young people. #sad#nosocialconscience,1
"@user i've had three boys, breastfed them all for about a year each and never had to do it out when i was out! necessary",0
so you think anime is for kids... tell me again how many times you have seen frozen #anime #is #for #kids #frozen,1
@user #watchoutforthis|hold the line,0
"@user porn!? where where?? move that naked woman, i can't see where the porn is!| #games",1
i am starting to think uk has a pretty good basketball team #bbn,1
cold or warmth both suffuse one's cheeks with pink (colour/tone) ... do you understand the underlying difference & its texture?,0
an answer to the one who criticize #feminism #uglygirlsclub #fourthwave,1
people never change and that's that,0
i asked god to protect me from my enemies a long time ago .. short after i started losing friends or #naah,1
constipated from eating nothing but shit for three weeks.,1
bitch where the fuck u think im going?????|better sit on down with the rest of these bitches waittng for me to move.... neva,0
#israel #raps #palestinian #u.n. #draft as '#gimmick.' via @user,0
count the scars on your soul,0
happy is how i can describe today!,0
so happy i havent gone to bed yet,1
@user i'll snap at you if you tell me what to do again!| #funnyguy,1
mt darth vader is polling higher than all potential [NUM] us presidential candidates you surprised?,1
#notcies #eu moscovici quizzed on extra time for three eu countries to hit eurozone targets,0
so which beauty's can get me some followers then,0
"for those who can hear us, @user talks about nb power's record number of outages. [NUM]:[NUM] #transmitterproblems",1
hold it bub! >> >> #cartoon #comics #funny #jesus,0
dang my selfie game is on point when i'm drinking #actuallysorry,1
@user #already dividing one from another!| good,0
"@user im sorry chode, my phone broke ;)",0
rt @user should be great watching miami try to block sweat and featherstone off the edge next two years. real fun stuff,1
"@user he lost his license not long after, mwahaha @user",1
this kid right here makes me so happy #nephew,0
"@user aaaaaand to read ""big sleep"" because can't get any sleep...",1
@user i just texted you. now i'm going to sleep-not ignoring,0
love scooping feed bunks before we can feed calves,1
another @user moment. we can't be bothered to fix your broadband problem but would you like to buy an iphone6 of us! hell no!!,1
#034i #[NUM] #glitter #inside #just #lamp #of|please rt:,0
@user awesome! :),0
long to wait till released co2 turns up temperature -,0
hope tulisa doesn't get a job back on #xfactor next year,0
one more all nighter and the semester is done,0
"race [NUM] at sandown dogs tonight sponsored by ""dandenong budgie club"" |hope that's a joke.|love a seat at that table #nerds #getalife",1
yay for my family leaving & going to seneca & leaving me to fend for myself.,1
way to prove that women are more than just breasts & an ass...,1
@user i have the box set of the complete steptoe and son. that should cheer you up,1
"went off the road this morning as did my english professor , thank you fsu for your concern for commuters",1
#teenanalcasting #alice alice and dana -tlw 3x05 part [NUM],0
@user i get paid [NUM] posting stuff like this on tsu! ||you can too! go to #followback,0
can't wait to see all the ig pics of people bragging about what they got #noonegivesafuck,1
going to my class #fuckyou important,0
i love it when work tells me they don't need me to come in,1
"@user arizona coyotes forge deal with bmw but, relocation!!!",1
@user presumably you have evidence to back this claim and it's not simply a feeling you have based on your interactions.,1
"@user personal protection, 2nd amendment. nothing to see here. #smfh",1
@user heh as if @user and average work in the same sentence!,1
@user excited for [NUM] its gonna be a good year for music ur gonna smash it #ed,0
@user why does a iphone purchased at full-price still need a mobile device unlock code to work internationally? #uncarrier,0
@user i mean that all matter this game,1
"the of the new jd gym bein right next to a sayers ""sausage roll with salad please""",1
".@allanhawco finally had a chance to watch doyle finale. thanks for [NUM] great seasons. yes, i cried at the end...",0
rted that because yeah that totally makes sense,1
we'll that was a great way to start off my morning,1
"giving [NUM] cr. water subsidy to ""public"" is a crime & wasting [NUM] cr. on advertisement is development...waah ji waah",0
i liked a @user video from @user [NUM] challenge! style by dani,0
i come up with some ridiculous scenarios in my head,0
"the counter argument... rt @user if osu lost last night, baylor would be in & we'd all be talking about benefits of no big [NUM] champ.",0
what i learned today??? you can choose to live a fearless life. #iam #fearfree #fearfull,0
@user always a worthy choice @user,0
#patriots #report #card: #grades #half bad: tom brady throws under pressure in the 2nd quarter during sundays,0
"@user your not understanding something, does make you an expert in the field.",0
"a man must have ([NUM]) f's to get a a in life: fortitude, focus, & finances. @user",0
"@user yep, the family of #ericgarner is feeling really joyful right now... #blacklivesmatter #shutitdown",1
"@user i.e., strength in numbers, focused movement, appeal to other countries, use pens and paper, change the way we live drastically.",0
"i'm going to call today's commute ""quality time"" w/ my mini. [NUM] hour & [NUM] minutes of ""quality time."" thanks dc rush hour! #optimism",1
@user my favourite day of the year !!!!,1
hahaha! @user enjoying the #selfiestick i got her for christmas!,0
love working and be exhausted all the time,1
"yep, it's exactly what you're thinking... someone called an ambulance for the former audi r8...||#audi #r8 #carporn",0
@user your opinions don't affect me. i'm going to keep living my life.,0
: #blackonblackcrime comitted by|#blacklivesmatter #protest in #ferguson ?|[URL] rts @user,0
for those of you that love this time of year.,1
@user you could probably just call or text her that information. #allcelebritiesarefriends,1
@user you are going to have to explain?,0
"sony studio bosses to employees: don't worry, we'll be fine i know i'd feel better.",1
"@user hmmm, next year we'll be saying, teams that moved from sd to la.",1
@user - russell brand discussed today how much his london mansion is worth..and marx was married to a baroness #scum #weak,1
@user too much of that herb. new trend of potheads contributing to society maybe? darn that,1
@user wesay yar her date was good i guess she(in first meeting)wanted to b seen with a girl or smth(in hindsight i found her mashkook),0
"@user no, not negation. sometimes, peace is achieved in a way that you accept to be content by a constant searing.",0
aw thanks mother nature. merry christmas to you too!,1
feeling artsy tonight. #artsy#homealone#vienna#studentlife @ b&e's apartment,0
how could he kill is best friend #a true #friend,0
"what an irony! the police divide us, the terrorists unite us! #terrorism #policebrutality",1
"thank you to all of the lovely people who come to work sick, or come to eat sick.. i appreciate your germs...",1
smh never knew something could be [NUM]% halal....been muslim my whole life but somehow i've learned something new i guess,1
"@user wow, so now things are going to change? never heard that before from the opposition. please vote, it works so well",1
"always gonna be an uphill battle, sometimes i'm gonna have to lose.",0
"obama whisked away to hospital, diagnosed with acid reflux -wow, that's some real news.",1
lmao i may be drunk... but my level of maturity is at it's all time high lmfaoo.,1
"@user wait...there's a ""new wii u""?",1
@user but would you be willing to purchase from a vending machine?,0
nothing beats a surprise tetanus shot at the doctor's office. #blessed,1
yay! more worthless windows [NUM].[NUM] updates. computer still never sleeps/hibernates on its own. #fixit #fail #microsoft,1
@user doesn't lucky and fortunate mean the same thing?,1
just in case you thought you had a blankety blank job check out this guy. #2a||#happynewyear|[URL],0
just watched how pretzels were made. #interesinglife #whatamidoingwithmylife #longesthashtagnotneededbutyolo,1
"lol and now you cant see when blocked, best thing you can do is install a different browser @user",0
@user ||how dare @user not pass legislation to force people to catch buses on those routes. should be a life in jail.||,1
being used is such a great feeling...,1
@user missing the bants at work today #ha #ha #ha #shitbants,1
"i have an idea, how about [NUM] operators don't ever describe race?||and police have to wear color blind glasses?||",1
#notcies #eu end to fish discards delayed - end to fish discards delayed copyright ep [NUM]. from: eu reporter vie...,0
@user hahahah donna being inspirational and shit that's great,0
hope everyone is having a lovely marxist christmas,1
hmm. training for encouraging motivational change tonight. don't know if i can be bothered to go. #burnout,1
@user why are you so beautiful?!,0
#merrychristmas to each and every one of you lovely lot! #peaceonearth x,0
@user which would also push rates up :) isn't this a fun game?,1
do you want more period related post or do you like how i post some personal things here on instagram?,0
why can't i (you) retweet my (your) own tweets? this is an important issue that needs to be resolved!,1
follow> @user now for great tweets about starting an online shop! startonlinehere,0
#dallas #traffic i sure missed you! @ downtown dallas traffic,1
prunes toffee and effervescent goodness.. - drinking a delirium nocturnum @ memphis' pint & dram - #photo,0
tamir rice's memorial is today. his family had plans of seeing him grow up. not gunned down by police. police?,0
i don't think you get how embarrassing and trashy all of that really is... s'cute,0
stay tuned for drunk videos of my mom,0
@user wow that's impressive...i have to force myself to go just as i will be doing later! #gymfanatic,1
"@user it could have happened to anyone. your time will come, critics. oops, apologies. a typical -loving #brit.",1
@user to watch re blues? chelsea's of course,1
#bbc #news -- #china -- #shanghai #crush: #xi #jinping #orders #new #year #investigation.,0
i doubt this week could get any better.,1
suddenly w-wada,1
@user long yeah. the director's cut will be longer! you need to see penguins of madagascar btw,0
i decided to become my own boss to have more free time.. now i have no time left whatsoever.,1
wow i just can't wait for all the #newyearnewme posts,1
@user i'm hurt but i still love you,0
"exo coming soon [NUM]||better pray this is better with [NUM] members *sighs* but either way, obssessed fans would still be obssesed ._.",0
.@tomorrowstand yup. that's exactly how we do it,1
happy monday all! #pbloggers #mbloggers,1
my death will likely be caused by at the wrong time.,0
what?!? the [NUM] team playoff picked by [NUM] people didn't solve schools still being pissed?!? i'm so shocked! #cfbplayoff,1
"@user ikr?! don't you see? he's gonna cry from his utter joy of being with that crybaby! such a beautiful ""couple""",1
i love waking up at [NUM] am on a saturday morning after going to bed at midnight,1
@user electricity generated in kashmir can illuminate whole india: pm but it's only not illuminating #kashmir,1
oomf should be chowed in her mom's car,0
love waking up early in the morning #hockeytournament #reflife #zebras,1
"gotta go out with him and the third,forth,fifth...wheels.| #winterthought",0
"@user you were decrying a hate crime against a bosnian man & now you're back to your same old game, inciting hate torwards muslims.",1
@user hmmm interesting 'jury's out' but edging towards the right side of 'favourable' !! #hopethathelps,0
@user i can't stand watching a #ukvslou game with a louisville fan! they're as bad as steelers fans. #bbn @user,1
"#twitter pushes people to read, while #facebook pushes people to breed.|#truefact",1
it scares me when i think about what things will be like a year from now! #[NUM],0
#take#a#deep#breath#it's#just#a#bad#day#a#bad#life,0
downplaying social media but using a hashtag? #givepresence,1
writing an article on mood enhancing foods. telling people what to eat to be happy,1
@user a woman that puts a man in irons supports the irons!!!,1
ay after [NUM] hours nareceive ko rin yung message haha thanks globe,1
woohoo admitting someone who literally needs nothing but med refills!,0
i just love being told that i wouldn't have gotten hired if my boss knew i was pregnant.. #ha,1
well @user i watched'making of' clip about drive rescored. now i see how easily composers do it! #,1
couldn't have asked for a better night.,0
i don't want to see a remake of my favorite movie.... oldboy was a perfect film.,0
really don't wanna get ahead of myself but i can see the light at the end of the tunnel now #rangers,0
good thing i'm scared of clowns and my kindergarten teacher was dressed as one today.,1
check out my latest blog post on myfairdaily: pins that really work!!! #lbloggers #lifestyle #pinterest #triedandtrue,0
ya and listening to them talk about how hot girls are is a favorite past time. -_-,1
"watching the news being like; ""oh this totally restored my faith in humanity.""",1
the chicago firehouse restaurant caught fire this morning.,1
@user i think that was the joke.,1
@user yeah me! |i should get a more active social life and get away from the internet...,0
just pulled up to school for the first time in my life in a good mood only to find out it doesnt start for another [NUM] hours #blessed,0
"k should give us a famous bf, some fan need an entertainment apparently",1
i can see it in your eyes.. #kingofpop #mjackson #michaeljackson #invicible #breakofdawn #king #is #dead ...,0
"@user "" it's the freshman semester of my first year..."" #ohanya #finalsamiright",0
@user all the best [NUM],0
"watching my grandparents and my parents pay all these bills, really excites me for the future. -___-",1
i love my customers #annoying#stoptalking,1
"song of the day: ""love like winter"" - a fire inside.",0
it #has been #seen [URL] com since. parados by #monstermmorpg #bean,0
i really need to shoot something soon.,0
@user blacks aren't elite enough to die in hospitals remember? that's only reserved for when police are in casualties...,0
happened in my culture competency class...i couldn't continue to argue with ignorance <- my face in class,0
@user this is my new fave thing on facebook #sexpest,1
@user ****alert**** please change this.... its me>>> #nowplaying relentlezz @user - who i be :: tune in:,0
"@user we all love a trier mate, but seriously, game seems to pass him by, poor on the ball,doesn't pick his runner up!",0
for shame .. third time ... pregnant duchess wears designer dress for the third time in new york via @user,1
customers during christmas time are so nice.,1
"i shouldn't lose a full day of work because of system updates, but it happened yesterday. #fuckingwindows",0
yes it is much more logical to support criminals & attack police officers for protecting life & property. #handsupdontshoot,1
@user to the same sex.,0
totally been killing it with my assignments lately #socollege,1
the shadowy investigatory powers tribunal says tapping of major internet cables ok. that's alright then.,1
@user cropped her own child out of her picture. #motheroftheyear,1
@user have fun at that...,1
i'm kinda missing summer @user .|.|.|#summer #2o14 #bestie #alena #bestfriend #idek #we #cool #chips #food #followme #ifoll...,0
"enroll [NUM] members [NUM] on each leg (l/r). then, help your [NUM] personally-enrolled members get [NUM] executive w/ diamond pkgs.",0
china calls us hypocritical on #humanrights but chinese peace prize goes to castro (& putin in [NUM])? ; via @user,1
@user sure that will end well,1
@user you seriously bought a giant tv to play in the box?,0
when you return in kind then so called friends label you as being unkind. :),0
"today i'm standing at the front of tesco wearing an elf's hat, saying hello to customers and getting ignored. #dreamjob",1
at last i can quit work and enjoy life lol,1
"@user obamanomics: fs & unemployment insurance is ""economic stimulus"". ft to pt work frees us to follow our dreams.",0
@user thanks for noticing me,1
photo: 3pc lace corset size: small-2xl price:$[NUM].[NUM] leave size and email for invoice,0
"or have you redefined ""network"" to mean a lone moron talking to himself on youtube @user",0
"@user wow. catch up with the news. ""false intelligence"" found to be not false. see wikileaks and other sources.",0
event technology session is having internet problems. #hsc2024,1
nothing like waiting at an airport. #youcanthearit,1
@user they better!,0
@user thnx all sorted now.. #kids #happy .. thanks again @user for trying to help most of all thaku for replying,0
yet another rainy goshen concert night #surprised,1
@user ugh... painful for sure. can't win em all i spose... but you shouldn't ever look like that.,0
time to look at my golden girls all nite#love this show,0
and that's a wrap for [NUM] shows kiddies. ending in the berkshires. #bosel1model2.,0
@user good step by bjp goons,1
i just loveeee finals soooo much . and not getting any sleep is the best part about them,1
how did i miss that there was a taken2?,1
#wtf is happening to these kids??? are you kidding me with this?? #insulting #knowyourhistory #whoispaulmccartney,0
#nypd did comment [NUM] this or provide its own internal #statistics w/| involved s & the info has not been given [NUM] the fbi since [NUM].,0
@user and it starts :p |#getenchanted,0
[NUM] hours sleep yay loving life,1
@user try your luck tom! you can be one of the [NUM] free passers and makatanggap ng free item from david. okay na yun tas uwi haha,0
#teenanalcasting #what what is the creampie crusade?,0
everyones full of ruddy xmas cheer here,1
home alone aka turn on all the lights #scaredycat,0
@user in the paper that supported the blackshirts.,0
"nope, you do not fit that definition @user",0
"@user you are kidding, right? #poortaste",1
so ugly christmas sweater women's sz m,0
i love when i'm taken as a joke...makes me feel so good about myself!,1
wow tim hortons cobourg is really on their a game today,1
it was so incredible to hear justice ginsburg speak today. she truly is an inspiration.,0
@user #whoisshe lolol !!,0
a bad gift: wall gives gooden $100k cash (via,0
was pretty windy at the summit. memphis loves the floppity ears while he watches the raptors soar #getoutside #yyj,0
"yea, yea that's logical.",1
[NUM]:[NUM] an opening my first beer now gonna be a long night/day,0
"if i carried on the way half the men do on here, i'd be getting called a crank (amongst other things) and be asked if i had #pmt...",1
[NUM] a.m. trips to walmart for mess are always fun.,1
illinois just made it illegal to film cops? i guess that's a step in the right direction. #wtf,1
@user a day or two after.,0
in light of the #murders of two nypd officers inspired by #icantbreathe should...,0
morning #monday people long know keep working hard! #makesussexsafe [NUM],0
@user i hardly think @user give a shite about the fans tbh,0
@user i need a spot for my birthday,0
what an eventful day...,1
i hate it when my mind keeps drifting to someone who no longer matters in life. #dislike,1
look! it's a white christmas after all! #minnesotaproblems,1
they seemed to have found an alternative use for the bible #hotel #newyears #religious,0
but it's time to face the truth... i will never be with you,0
lighting now setup on the #malawi #aquarium... water tomorrow! #cichlids #nofilter #marinewhite,0
good thing we have an ace like clay bucholz who is proven to be durable and consistent.............. haha.,1
"is your internet a bit slow today? blame a thick, wet, cable:",0
@user should just relate to her water first amen,0
mom: how about we bring your physical trainer dunckin' donuts. |yes.. bringing donuts to a fitness fanatic would make perfect sense,1
"@user gop loves immigration. they don't like illegal border crossers, illegal presidential action and ignoring constitution.",0
@user adrian was raised that way and he made it to the nfl. maybe he thought that would motivate his kid to get there too?,1
#sotrue #ihavenolife #misshim #lovehim #haveabetterone #justin #no #justinbeiber by grandtheftauto_five_troller,0
"does the word ""counter-productive"" ever mean anything to people when they sit around and dream up ideas to double their wage?",1
"@user joel olstein, a man who hardly ever mentions jesus in his sermons, is going to talk about the meaning of christmas?",1
@user after i went to europe,0
@user i smashed my samsung galaxy running back to the car trying to avoid a parking ticket,1
@user ben were you going to pick up your pizzas today?,0
"@user no, it isn't. wr's are dime a dozen and completely replaceable. which is why the packers won't overspend to retain him.",0
drinking an imperial ipa ([NUM]-) by @user - #photo,0
i love how i'm completely wide awake,1
"@user i had never heard of them before, but i quite liked it!",0
a year ago|my cat was hit by|a car.... this is him|today. is a great quote,0
morgan just asked me if i wanted to play a game with him on his xbox. usually i can't even look at it.,0
@user we all have our crosses to bear. lol,1
"@user thanks to @user i think i backed into the playoffs! playoff matchup: tacocorp v gronkey punch [NUM] [NUM] oh yeah, its official #im #crazy well, looks like we are back to square [NUM]. batie and bridge. this is going to go so well #boldandbeautiful1648 [NUM] @antoineraps: @user how the fuck are you up now? ho! saturnalia nigga""",0
"no need to act like i'm the fav child, i know this already.",1
that [NUM]-hour sleep put me into hyper mode,1
@user love randomly waking up at [NUM]:[NUM] am me everyday multiple times,1
@user wtf!!!! was that #gangstawankstayard,0
morning cry session with my roomie. today's going to be a great day.,1
@user amazing. i love this team. they scrap and always find a way! [NUM]-[NUM] <-- indeed. #dcrising,0
"i'm okay with snow, but sleet #howaboutno|",0
bush govt to be prosecuted under geneva convention for torture after cia methods & vp admission exposed.,1
hope better#hope#tokyo by nic_kill,0
girl put your records on. tell me your favorite song. #inasong #myfav,1
because learning for the finals is fucking amazing.,1
"@user things to complain about on christmas day. i have a pimple in my ear"" @user #thanksobama"" #legitreasontocomplain",1
"danniella westbrook went to a food bank she should have gone to iceland, oh yeah she fucked that up too #freedomofspeech",1
@user lfc worst start in [NUM] years and still above efc.... that is funny!!! #wishwehada28milstriker,1
grace: this is my barf bag.|me: why do you have a barf bag? |grace: because sometimes when i see people i feel like vomiting.,0
@user do you not work at the dirty bird no more?,0
can't wait to see that he has not talked to me and that he will never do it.,1
i just want to eat pizza and be with my friends for the rest of my life,0
@user you mean... it doesn't mean 'so much hate'..? .... oh..... orz,0
if you don't want hall to eventually ask for a trade then hope for consistency in the message. change too much you might as well start over,0
i am [NUM]% sure that the cereal box i just decorated is an accurate representation of how well i know the book.,1
"see, this is why you shouldn't use version control! #notjustwordpress... ||[URL]",0
@user i see your response time on your dm's is as good as your phone lines.. just no hold music. legendary service guys.,1
i need to do something legendary this winter break,0
i was trying to type parkside and it turned to paradise #coincidence #i #think,0
"'#do #fear #to #be #eccentric #in #opinion, #for #every #opinion #now #accepted #was #once #eccentric.' by bertrand russell",0
i'm in love with the cocoa,0
"@user the hostel is fine actually but i've probs caught like [NUM] germs walking around london, thanks for wishing me better",1
@user haha!! noo i don't need new boob's my old ones are just fabulous,0
"#orionlaunch go, no-go, go, no-go. i'm getting dizzy... imagine if there was a crew in there - how stressful would this be?!",0
you can have the prettiest face in the world but stretch marks will ruin it all for me.,0
upgraded seats kinda scared #sundayfunday #sundaydateday #mylove,0
i swear . i can stand little fucking girl. i want to punch her in the fucking face . bitch needs to go home for real .,0
love the fact i'm sick on my birthday,1
today is awesome,1
"you'd hope that a film like that would lose relevance after a couple decades, but nope.",0
oh how i love listening to fox news in the background while opening presents.,1
"none of the big, disruptive innovations in our lives have come out of brainstorming. -bruce nussbaum",0
gotta love the sound of rain beating against the window on christmas day.. #whereswinter,1
"#aussie #gunman #was #on terrorist #watch #list, pm #says: sydney the gunman who took [NUM] hostages in sydney...",0
"galliani already jumping into the changing room, likely discovered what seedorf told him all along ... same thing pippo is saying now",1
@user i hopefully won't be here anyway fingers crossed x,0
new homeschool year. new marketing business. clickbank university. wealthy affiliate. writing the book finally. #holyschedule #needanapp 0_0,0
@user here's a list. lots of great choices to help #coyotes win a cup next year.,1
so it's claimed that [NUM]% of all russian athletes take performance enhancing drugs. there is a surprise,1
can't wait for my boyfriend to come home and kick my butt into shape.... @user,1
"@user when all the ""trauma"" these kids are suffering is over, the fact remains, you apologised for telling the truth. #stuism",1
"@user caffeine free coffee? yeah, i'll have that next time i have a slice of sugar-free cheesecake... :p",1
@user won't our national hockey expert at [NUM] sussex drive join you??,1
why can i hear a chicken? this is fulham for gods sake!,0
when u callin i'm tappin lol sorry,1
days when you just want everyone to leave you alone #in #a #good #mood #nohunting,0
i like listening to dads truck drivers tell me about them going to the strip joint and their old lady getting mad at them over it,1
funny your the broken one now im the only one who needed saving.|,1
jesus. i am watching too much #thenewsroom... look at me getting all #sonyhack sermonising...,1
"awake this early on my only day off before christmas...feeling ill banging head, bunged up, shivering... just what i need!!!!",1
love that my buses are every half an hour,1
hangovers and work... rt @user what is your favorite thing about monday?,1
"alright y'all, back to binge watching legend of korra like a muthafukn gangster.",0
@user |yo boy! you guys are know to keep the party mood going. |#ezonegoadiaries.,0
"@user if accurate, v sad indeed",0
free dating and relationships books #freebiebookdownload #greenliving,0
#bra #fitting #guide #how #diy #crafts|please rt:,0
hafeez's slider is too much of a mess. bowling it from 'back-of-the-palm' & that too at ~90kph require extension,0
"will #nasa go metric before it inches to mars? [NUM],[NUM] miles is [NUM],[NUM] kms by the way #orionlaunch #nasa_orion",0
i dont understand tlist as i dont read inamorata i only read inamorato lmao #sorry or prob lol,0
make up hours sound fun.,1
@user tells someone to spell correctly while completely fucking up his tweet,1
"@user good yeah its been good.. feel tired my self, bed soon x",0
@user so so problematic.. god bless her. it's a shame what've we done to pakistan. :(,0
can almost smell the turkey #hungry,0
@user absolutely shocking that the lamestream media hasn't picked up on this #mediabias @user,0
fuck getting a flat tire and my car dying coming home from work at 5am. thanks god for my friends. great way to end/start my day,1
so i heard a college dropout is offering a graduate from best college a jawdropping package!,1
"my dad would have a shotgun ready|""my dad would offer him a beer""|""my dad would ask him to join his clan""| @user",0
@user scream this message: we want the security footage!!! #antoniomartin #ferguson #endracism #socialjustice #blacklivesmatter,0
senate just confirmed a new cabinet member that has 2nd amendment supporters furious - the senate confirme...,0
"@user i liked the first one. never cared enough to watch the sequel(s?). that said, i will only watch the #reboot because of #chrispratt",0
was swarmed by about [NUM] teenage girls as i walked in the mall...help. at least they were leaving right?!,0
walking to school is so awesome,1
leg snapped alike a twig and after i completed my front flip i screamed like a hungry newborn baby,0
"#13cabs apparently this guy only does city-airport. if not, swears & drives off. even from a taxi rank #goodguy",1
"but instead, i'm scrolling through facebook, instagram, and twitter for hours on end, accomplishing nothing.",0
@user #dirt its not your country!,0
@user sounds like soooo much fun!,1
too bad her cube doesn't have a door. - @user ||#bestcoworkersever @user,1
the music is always on in the office. currently listening to kids bop hanukkah on spotify. any other recommendations? #onlyatnycr,0
"@user i know, right? not like the lapd have anything better to do. this ain't a distraction or nothing.|",0
it's always nice when a teacher doesn't leave lesson plans for their sub...,1
